700107,METRO BLUE PEC
700107,PRIORITY EXPRESS - METRO SBD
700107,PRIORITY EXPRESS CARGO - METRO SBD
700107,PRIORITY EXPRESS - METRO NBD
700107,PRIORITY SURFACE
700107,PRIORITY EXPRESS CARGO - METRO NBD
700108,LITE
700108,METRO PLUS
700108,METRO OFFICE COLLECT PLUS
700108,METRO PLUS PEC
700108,METRO BLUE PEC
700108,PRIORITY EXPRESS - METRO SBD
700108,PRIORITY EXPRESS CARGO - METRO SBD
700108,PRIORITY EXPRESS - METRO NBD
700108,PRIORITY SURFACE
700108,PRIORITY EXPRESS CARGO - METRO NBD
700110,LITE
700110,NATIONAL PLUS
700110,NATIONAL OFFICE COLLECT PLUS
700110,NATIONAL PLUS PEC
700112,LITE
700112,NATIONAL PLUS
700112,NATIONAL OFFICE COLLECT PLUS
700112,NATIONAL PLUS PEC
700113,LITE
700113,NATIONAL PLUS
700113,NATIONAL OFFICE COLLECT PLUS
700113,NATIONAL PLUS PEC
700114,LITE
700114,NATIONAL PLUS
700114,NATIONAL OFFICE COLLECT PLUS
700114,NATIONAL PLUS PEC
700115,LITE
700115,NATIONAL PLUS
700115,NATIONAL OFFICE COLLECT PLUS
700115,NATIONAL PLUS PEC
700116,LITE
700116,NATIONAL PLUS
700116,NATIONAL OFFICE COLLECT PLUS
700116,NATIONAL PLUS PEC
700117,LITE
700117,NATIONAL PLUS
700117,NATIONAL OFFICE COLLECT PLUS
700117,NATIONAL PLUS PEC
700118,LITE
700118,NATIONAL PLUS
700118,NATIONAL OFFICE COLLECT PLUS
700118,NATIONAL PLUS PEC
700131,LITE
700131,NATIONAL PLUS
700131,NATIONAL OFFICE COLLECT PLUS
700131,NATIONAL PLUS PEC
700131,PRIORITY SURFACE
700131,PRIORITY EXPRESS - ROI B SBD
700131,PRIORITY EXPRESS CARGO - ROI B SBD
700133,LITE
700133,NATIONAL PLUS
700133,NATIONAL OFFICE COLLECT PLUS
700133,NATIONAL PLUS PEC
700133,PRIORITY SURFACE
700133,PRIORITY EXPRESS - ROI B SBD
700133,PRIORITY EXPRESS CARGO - ROI B SBD
700134,LITE
700134,NATIONAL PLUS
700134,NATIONAL OFFICE COLLECT PLUS
700134,NATIONAL PLUS PEC
700134,PRIORITY SURFACE
700134,PRIORITY EXPRESS - ROI B SBD
700134,PRIORITY EXPRESS CARGO - ROI B SBD
700148,LITE
700148,METRO PLUS
700148,METRO OFFICE COLLECT PLUS
700148,METRO PLUS PEC
700148,METRO BLUE PEC
700148,PRIORITY EXPRESS - METRO SBD
700148,PRIORITY SURFACE
700149,LITE
700149,METRO PLUS
700149,METRO OFFICE COLLECT PLUS
700149,METRO PLUS PEC
700149,METRO BLUE PEC
700149,PRIORITY EXPRESS - METRO SBD
700149,PRIORITY EXPRESS CARGO - METRO SBD
700149,PRIORITY EXPRESS - METRO NBD
700149,PRIORITY SURFACE
700149,PRIORITY EXPRESS CARGO - METRO NBD
700151,LITE
700151,METRO PLUS
700151,METRO OFFICE COLLECT PLUS
700151,METRO PLUS PEC
700151,METRO BLUE PEC
700151,PRIORITY EXPRESS - METRO SBD
700151,PRIORITY SURFACE
700152,LITE
700152,METRO PLUS
700152,METRO OFFICE COLLECT PLUS
700152,METRO PLUS PEC
700152,METRO BLUE PEC
711101,LITE
711101,NATIONAL PLUS
711101,NATIONAL OFFICE COLLECT PLUS
711101,NATIONAL PLUS PEC
711104,LITE
711104,NATIONAL PLUS
711104,NATIONAL OFFICE COLLECT PLUS
711104,NATIONAL PLUS PEC
711104,PRIORITY SURFACE
711104,PRIORITY EXPRESS - ROI B SBD
711104,PRIORITY EXPRESS CARGO - ROI B SBD
711105,LITE
711105,NATIONAL PLUS
711105,NATIONAL OFFICE COLLECT PLUS
711105,NATIONAL PLUS PEC
711105,PRIORITY SURFACE
711105,PRIORITY EXPRESS - ROI B SBD
711105,PRIORITY EXPRESS CARGO - ROI B SBD
711106,LITE
711106,NATIONAL PLUS
711106,NATIONAL OFFICE COLLECT PLUS
711106,NATIONAL PLUS PEC
711106,PRIORITY EXPRESS - ROI B SBD
711106,PRIORITY EXPRESS CARGO - ROI B SBD
711107,LITE
711107,NATIONAL PLUS
711107,NATIONAL OFFICE COLLECT PLUS
711107,NATIONAL PLUS PEC
711107,PRIORITY SURFACE
711107,PRIORITY EXPRESS - ROI B SBD
711107,PRIORITY EXPRESS CARGO - ROI B SBD
711112,LITE
711112,NATIONAL PLUS
711112,NATIONAL OFFICE COLLECT PLUS
711112,NATIONAL PLUS PEC
711112,PRIORITY SURFACE
711112,PRIORITY EXPRESS - ROI B SBD
711112,PRIORITY EXPRESS CARGO - ROI B SBD
711113,LITE
711113,NATIONAL PLUS
711113,NATIONAL OFFICE COLLECT PLUS
711113,NATIONAL PLUS PEC
711113,PRIORITY SURFACE
711113,PRIORITY EXPRESS - ROI B SBD
711113,PRIORITY EXPRESS CARGO - ROI B SBD
711202,LITE
711202,NATIONAL PLUS
711202,NATIONAL OFFICE COLLECT PLUS
711202,NATIONAL PLUS PEC
711202,PRIORITY EXPRESS - ROI B SBD
711202,PRIORITY EXPRESS CARGO - ROI B SBD
711321,LITE
711321,NATIONAL PLUS
711321,NATIONAL OFFICE COLLECT PLUS
711321,NATIONAL PLUS PEC
711321,PRIORITY SURFACE
711321,PRIORITY EXPRESS - ROI B SBD
711321,PRIORITY EXPRESS CARGO - ROI B SBD
711322,LITE
711322,NATIONAL PLUS
711322,NATIONAL OFFICE COLLECT PLUS
711322,NATIONAL PLUS PEC
711402,LITE
711402,NATIONAL PLUS
711402,NATIONAL OFFICE COLLECT PLUS
711402,NATIONAL PLUS PEC
711402,PRIORITY SURFACE
711402,PRIORITY EXPRESS - ROI B SBD
711402,PRIORITY EXPRESS CARGO - ROI B SBD
711405,LITE
711405,NATIONAL PLUS
711405,NATIONAL OFFICE COLLECT PLUS
711405,NATIONAL PLUS PEC
712101,LITE
712101,NATIONAL BLUE
712101,NATIONAL OFFICE COLLECT BLUE
712101,NATIONAL BLUE PEC
712101,PRIORITY EXPRESS - ROI B SBD
712101,PRIORITY EXPRESS CARGO - ROI B SBD
712102,LITE
712102,NATIONAL BLUE
712102,NATIONAL OFFICE COLLECT BLUE
712102,NATIONAL BLUE PEC
712102,PRIORITY EXPRESS - ROI B SBD
712102,PRIORITY EXPRESS CARGO - ROI B SBD
712105,LITE
712105,NATIONAL BLUE
712105,NATIONAL OFFICE COLLECT BLUE
712105,NATIONAL BLUE PEC
712105,PRIORITY EXPRESS - ROI B SBD
712105,PRIORITY EXPRESS CARGO - ROI B SBD
713101,LITE
713101,NATIONAL OFFICE COLLECT BLUE
713101,NATIONAL BLUE
713101,NATIONAL BLUE PEC
713101,PRIORITY EXPRESS CARGO - ROI B SBD
713101,PRIORITY SURFACE
713101,PRIORITY EXPRESS - ROI B SBD
713102,LITE
713102,NATIONAL OFFICE COLLECT BLUE
713102,NATIONAL BLUE
713102,NATIONAL BLUE PEC
713102,PRIORITY EXPRESS CARGO - ROI B SBD
713102,PRIORITY SURFACE
713102,PRIORITY EXPRESS - ROI B SBD
713103,LITE
713103,NATIONAL OFFICE COLLECT BLUE
713103,NATIONAL BLUE
713103,NATIONAL BLUE PEC
713103,PRIORITY EXPRESS CARGO - ROI B SBD
713103,PRIORITY SURFACE
713103,PRIORITY EXPRESS - ROI B SBD
713104,LITE
713104,NATIONAL OFFICE COLLECT BLUE
713104,NATIONAL BLUE
713104,NATIONAL BLUE PEC
713104,PRIORITY EXPRESS CARGO - ROI B SBD
713104,PRIORITY SURFACE
713104,PRIORITY EXPRESS - ROI B SBD
713128,LITE
713128,PRIORITY EXPRESS CARGO - ROI B SBD
713128,PRIORITY SURFACE
713128,PRIORITY EXPRESS - ROI B SBD
713130,LITE
713130,PRIORITY EXPRESS - ROI B TBD
713130,PRIORITY SURFACE
713130,NATIONAL GREEN
713130,NATIONAL OFFICE COLLECT GREEN
713201,LITE
713201,NATIONAL OFFICE COLLECT BLUE
713201,NATIONAL BLUE
713201,NATIONAL BLUE PEC
713201,PRIORITY EXPRESS CARGO - ROI B SBD
713201,PRIORITY SURFACE
713201,PRIORITY EXPRESS - ROI B SBD
713202,LITE
713202,NATIONAL OFFICE COLLECT BLUE
713202,NATIONAL BLUE
713202,NATIONAL BLUE PEC
713202,PRIORITY EXPRESS CARGO - ROI B SBD
713202,PRIORITY SURFACE
713202,PRIORITY EXPRESS - ROI B SBD
713203,LITE
713203,NATIONAL OFFICE COLLECT BLUE
713203,NATIONAL BLUE
713203,NATIONAL BLUE PEC
713203,PRIORITY EXPRESS CARGO - ROI B SBD
713203,PRIORITY SURFACE
713203,PRIORITY EXPRESS - ROI B SBD
713204,LITE
713204,NATIONAL OFFICE COLLECT BLUE
713204,NATIONAL BLUE
713204,NATIONAL BLUE PEC
713204,PRIORITY EXPRESS CARGO - ROI B SBD
713204,PRIORITY SURFACE
713204,PRIORITY EXPRESS - ROI B SBD
713205,LITE
713205,NATIONAL OFFICE COLLECT BLUE
713205,NATIONAL BLUE
713205,NATIONAL BLUE PEC
713205,PRIORITY EXPRESS CARGO - ROI B SBD
713205,PRIORITY SURFACE
713205,PRIORITY EXPRESS - ROI B SBD
713206,LITE
713206,NATIONAL OFFICE COLLECT BLUE
713206,NATIONAL BLUE
713206,NATIONAL BLUE PEC
713206,PRIORITY EXPRESS CARGO - ROI B SBD
713206,PRIORITY SURFACE
713206,PRIORITY EXPRESS - ROI B SBD
713207,LITE
713207,NATIONAL OFFICE COLLECT BLUE
713207,NATIONAL BLUE
713207,NATIONAL BLUE PEC
713207,PRIORITY EXPRESS CARGO - ROI B SBD
713207,PRIORITY SURFACE
713207,PRIORITY EXPRESS - ROI B SBD
713208,LITE
713208,NATIONAL OFFICE COLLECT BLUE
713208,NATIONAL BLUE
713208,NATIONAL BLUE PEC
713208,PRIORITY EXPRESS CARGO - ROI B SBD
713208,PRIORITY SURFACE
713208,PRIORITY EXPRESS - ROI B SBD
713209,LITE
713209,NATIONAL OFFICE COLLECT BLUE
713209,NATIONAL BLUE
713209,NATIONAL BLUE PEC
713209,PRIORITY EXPRESS CARGO - ROI B SBD
713209,PRIORITY SURFACE
713209,PRIORITY EXPRESS - ROI B SBD
713210,LITE
713210,NATIONAL OFFICE COLLECT BLUE
713210,NATIONAL BLUE
713210,NATIONAL BLUE PEC
713210,PRIORITY EXPRESS CARGO - ROI B SBD
713210,PRIORITY SURFACE
713210,PRIORITY EXPRESS - ROI B SBD
713211,LITE
713211,NATIONAL OFFICE COLLECT BLUE
713211,NATIONAL BLUE
713211,NATIONAL BLUE PEC
713211,PRIORITY EXPRESS CARGO - ROI B SBD
713211,PRIORITY SURFACE
713211,PRIORITY EXPRESS - ROI B SBD
713212,LITE
713212,NATIONAL OFFICE COLLECT BLUE
713212,NATIONAL BLUE
713212,NATIONAL BLUE PEC
713212,PRIORITY EXPRESS CARGO - ROI B SBD
713212,PRIORITY SURFACE
713212,PRIORITY EXPRESS - ROI B SBD
713213,LITE
713213,NATIONAL OFFICE COLLECT BLUE
713213,NATIONAL BLUE
713213,NATIONAL BLUE PEC
713213,PRIORITY EXPRESS CARGO - ROI B SBD
713213,PRIORITY SURFACE
713213,PRIORITY EXPRESS - ROI B SBD
713214,LITE
713214,PRIORITY EXPRESS CARGO - ROI B SBD
713214,PRIORITY SURFACE
713214,PRIORITY EXPRESS - ROI B SBD
713215,LITE
713215,NATIONAL OFFICE COLLECT BLUE
713215,NATIONAL BLUE
713215,NATIONAL BLUE PEC
713215,PRIORITY EXPRESS CARGO - ROI B SBD
713215,PRIORITY SURFACE
713215,PRIORITY EXPRESS - ROI B SBD
713216,LITE
713216,NATIONAL OFFICE COLLECT BLUE
713216,NATIONAL BLUE
713216,NATIONAL BLUE PEC
713216,PRIORITY EXPRESS CARGO - ROI B SBD
713216,PRIORITY SURFACE
713216,PRIORITY EXPRESS - ROI B SBD
713218,LITE
713218,PRIORITY EXPRESS CARGO - ROI B SBD
713218,PRIORITY SURFACE
713218,PRIORITY EXPRESS - ROI B SBD
713219,LITE
713219,PRIORITY EXPRESS CARGO - ROI B SBD
713219,PRIORITY SURFACE
713219,PRIORITY EXPRESS - ROI B SBD
713301,LITE
713301,NATIONAL OFFICE COLLECT BLUE
713301,NATIONAL BLUE
713301,NATIONAL BLUE PEC
713302,LITE
713302,NATIONAL OFFICE COLLECT BLUE
713302,NATIONAL BLUE
713302,NATIONAL BLUE PEC
713303,LITE
713304,LITE
713304,NATIONAL OFFICE COLLECT BLUE
713304,NATIONAL BLUE
713304,NATIONAL BLUE PEC
713305,LITE
713305,NATIONAL OFFICE COLLECT BLUE
713305,NATIONAL BLUE
713305,NATIONAL BLUE PEC
713321,LITE
713321,NATIONAL BLUE
713321,NATIONAL OFFICE COLLECT BLUE
713321,NATIONAL BLUE PEC
713321,PRIORITY SURFACE
713321,PRIORITY EXPRESS - ROI B SBD
713321,PRIORITY EXPRESS CARGO - ROI B SBD
713338,LITE
713340,LITE
713347,LITE
713347,NATIONAL BLUE
713347,NATIONAL OFFICE COLLECT BLUE
713347,NATIONAL BLUE PEC
713347,PRIORITY SURFACE
713347,PRIORITY EXPRESS - ROI B SBD
713347,PRIORITY EXPRESS CARGO - ROI B SBD
713358,LITE
713358,PRIORITY EXPRESS - ROI B SBD
713358,PRIORITY EXPRESS CARGO - ROI B SBD
713358,PRIORITY SURFACE
713358,NATIONAL GREEN
713358,NATIONAL OFFICE COLLECT GREEN
713363,LITE
713363,PRIORITY EXPRESS - ROI B SBD
713363,PRIORITY EXPRESS CARGO - ROI B SBD
713363,PRIORITY SURFACE
713363,NATIONAL GREEN
713363,NATIONAL OFFICE COLLECT GREEN
713406,LITE
713406,PRIORITY EXPRESS - ROI B SBD
713516,LITE
713516,PRIORITY EXPRESS - ROI B TBD
713516,PRIORITY SURFACE
713516,NATIONAL GREEN
713516,NATIONAL OFFICE COLLECT GREEN
713518,LITE
713518,PRIORITY EXPRESS - ROI B TBD
713518,PRIORITY SURFACE
713518,NATIONAL GREEN
713518,NATIONAL OFFICE COLLECT GREEN
721137,LITE
721137,NATIONAL BLUE
721137,NATIONAL OFFICE COLLECT BLUE
721137,NATIONAL BLUE PEC
721145,LITE
721145,NATIONAL OFFICE COLLECT BLUE
721145,NATIONAL BLUE
721145,NATIONAL BLUE PEC
721145,PRIORITY EXPRESS CARGO - ROI B SBD
721145,PRIORITY SURFACE
721145,PRIORITY EXPRESS - ROI B SBD
721171,LITE
721171,NATIONAL BLUE
721171,NATIONAL OFFICE COLLECT BLUE
721171,NATIONAL BLUE PEC
721212,LITE
721212,NATIONAL BLUE
721212,NATIONAL OFFICE COLLECT BLUE
721212,NATIONAL BLUE PEC
721301,LITE
721301,NATIONAL OFFICE COLLECT BLUE
721301,NATIONAL BLUE
721301,NATIONAL BLUE PEC
721301,PRIORITY EXPRESS CARGO - ROI B SBD
721301,PRIORITY SURFACE
721301,PRIORITY EXPRESS - ROI B SBD
721302,LITE
721302,NATIONAL OFFICE COLLECT BLUE
721302,NATIONAL BLUE
721302,NATIONAL BLUE PEC
721302,PRIORITY EXPRESS CARGO - ROI B SBD
721302,PRIORITY SURFACE
721302,PRIORITY EXPRESS - ROI B SBD
721304,LITE
721304,NATIONAL OFFICE COLLECT BLUE
721304,NATIONAL BLUE
721304,NATIONAL BLUE PEC
721304,PRIORITY EXPRESS CARGO - ROI B SBD
721304,PRIORITY SURFACE
721304,PRIORITY EXPRESS - ROI B SBD
721305,LITE
721305,NATIONAL OFFICE COLLECT BLUE
721305,NATIONAL BLUE
721305,NATIONAL BLUE PEC
721305,PRIORITY EXPRESS - ROI B SBD
721305,PRIORITY EXPRESS CARGO - ROI B SBD
721305,PRIORITY SURFACE
721306,LITE
721306,NATIONAL OFFICE COLLECT BLUE
721306,NATIONAL BLUE
721306,NATIONAL BLUE PEC
721306,PRIORITY EXPRESS CARGO - ROI B SBD
721306,PRIORITY SURFACE
721306,PRIORITY EXPRESS - ROI B SBD
721629,LITE
722101,LITE
722101,NATIONAL BLUE
722101,NATIONAL OFFICE COLLECT BLUE
722101,NATIONAL BLUE PEC
722101,PRIORITY SURFACE
722101,PRIORITY EXPRESS - ROI B SBD
722101,PRIORITY EXPRESS CARGO - ROI B SBD
722102,LITE
722102,NATIONAL OFFICE COLLECT BLUE
722102,NATIONAL BLUE
722102,NATIONAL BLUE PEC
722102,PRIORITY EXPRESS CARGO - ROI B SBD
722102,PRIORITY SURFACE
722102,PRIORITY EXPRESS - ROI B SBD
722122,LITE
722122,NATIONAL BLUE
722122,NATIONAL OFFICE COLLECT BLUE
722122,NATIONAL BLUE PEC
722122,PRIORITY EXPRESS - ROI B TBD
722122,PRIORITY SURFACE
722132,LITE
722132,NATIONAL OFFICE COLLECT BLUE
722132,NATIONAL BLUE
722132,NATIONAL BLUE PEC
722132,PRIORITY EXPRESS CARGO - ROI B SBD
722132,PRIORITY SURFACE
722132,PRIORITY EXPRESS - ROI B SBD
722133,LITE
722133,PRIORITY SURFACE
722133,PRIORITY EXPRESS - ROI B SBD
722133,PRIORITY EXPRESS CARGO - ROI B SBD
722137,LITE
722137,PRIORITY EXPRESS CARGO - ROI B SBD
722137,PRIORITY SURFACE
722137,PRIORITY EXPRESS - ROI B SBD
722138,LITE
